Proje_ID,Bolge,Sehir,Proje_Tipi,Konut_Sayisi,Konut_Fiyati_TL,Toplam_Basvuru,Kura_Kazanma_Sansi_Yuzde,Pesinat_Orani_Yuzde,Pesinat_Tutari_TL,Vade_Ay,Baslangic_Taksiti_TL,Proje_Durumu
TOKI_2026_000177,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),1684,1060000.0,14563,11.56,10,106000.0,240,4000.0,Tamamlandi
TOKI_2026_000178,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),1959,1071000.0,10550,18.57,10,107000.0,240,4000.0,Insaat Halinde
TOKI_2026_000179,Marmara,Balikesir,Kentsel Donusum,243,2648000.0,2068,11.75,20,530000.0,180,12000.0,Tamamlandi
TOKI_2026_000180,Marmara,Edirne,Sosyal Konut (Alt Gelir),2308,1545000.0,28509,8.1,10,155000.0,240,6000.0,Insaat Halinde
TOKI_2026_000181,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2040,1991000.0,43826,4.65,10,199000.0,240,7000.0,Tamamlandi
TOKI_2026_000182,Marmara,Bursa,Sosyal Konut (Alt Gelir),1113,1175000.0,27868,3.99,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_000183,Karadeniz,Ordu,Orta Gelir Konut,156,2131000.0,534,29.21,20,426000.0,180,9000.0,Tamamlandi
TOKI_2026_000184,Dogu Anadolu,Ardahan,Sosyal Konut (Alt Gelir),2563,890000.0,12181,21.04,10,89000.0,240,3000.0,Tamamlandi
TOKI_2026_000185,Marmara,Bursa,Sosyal Konut (Alt Gelir),865,1491000.0,10590,8.17,10,149000.0,240,6000.0,Insaat Halinde
TOKI_2026_000186,Marmara,Istanbul,Sosyal Konut (Alt Gelir),496,1687000.0,11188,4.43,10,169000.0,240,6000.0,Insaat Halinde
TOKI_2026_000187,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),134,1938000.0,1913,7.0,10,194000.0,240,7000.0,Tamamlandi
TOKI_2026_000188,Dogu Anadolu,Ardahan,Sosyal Konut (Alt Gelir),1498,1330000.0,11315,13.24,10,133000.0,240,5000.0,Tamamlandi
TOKI_2026_000189,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),624,1088000.0,3204,19.48,10,109000.0,240,4000.0,Tamamlandi
TOKI_2026_000190,Karadeniz,Karabuk,Sosyal Konut (Alt Gelir),775,1202000.0,4280,18.11,10,120000.0,240,5000.0,Insaat Halinde
TOKI_2026_000191,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),125,1756000.0,2155,5.8,10,176000.0,240,7000.0,Tamamlandi
TOKI_2026_000192,Marmara,Bursa,Sosyal Konut (Alt Gelir),798,1249000.0,15981,4.99,10,125000.0,240,5000.0,Insaat Halinde
TOKI_2026_000193,Marmara,Istanbul,Kentsel Donusum,1667,3508000.0,23453,7.11,20,702000.0,180,16000.0,Insaat Halinde
TOKI_2026_000194,Dogu Anadolu,Mus,Sosyal Konut (Alt Gelir),2761,898000.0,23266,11.87,10,90000.0,240,3000.0,Tamamlandi
TOKI_2026_000195,Ege,Manisa,Sosyal Konut (Alt Gelir),2700,1269000.0,23946,11.28,10,127000.0,240,5000.0,Insaat Halinde
TOKI_2026_000196,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2519,1803000.0,83837,3.0,10,180000.0,240,7000.0,Tamamlandi
TOKI_2026_000197,Marmara,Yalova,Sosyal Konut (Alt Gelir),490,1570000.0,5776,8.48,10,157000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_000198,Ic Anadolu,Ankara,Kentsel Donusum,1661,3435000.0,11583,14.34,20,687000.0,180,15000.0,Planlama Asamasinda
TOKI_2026_000199,Marmara,Istanbul,Sosyal Konut (Alt Gelir),939,1958000.0,30546,3.07,10,196000.0,240,7000.0,Tamamlandi
TOKI_2026_000200,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2137,1933000.0,52263,4.09,10,193000.0,240,7000.0,Insaat Halinde
TOKI_2026_000201,Karadeniz,Giresun,Sosyal Konut (Alt Gelir),1706,1090000.0,12895,13.23,10,109000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_000202,Marmara,Istanbul,Sosyal Konut (Alt Gelir),361,1739000.0,10478,3.45,10,174000.0,240,7000.0,Tamamlandi
TOKI_2026_000203,Marmara,Kirklareli,Kentsel Donusum,2559,2462000.0,19104,13.4,20,492000.0,180,11000.0,Insaat Halinde
TOKI_2026_000204,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2466,1854000.0,109557,2.25,10,185000.0,240,7000.0,Tamamlandi
TOKI_2026_000205,Dogu Anadolu,Erzurum,Sosyal Konut (Alt Gelir),1822,969000.0,14783,12.32,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_000206,Karadeniz,Amasya,Orta Gelir Konut,193,1916000.0,447,43.18,20,383000.0,180,9000.0,Tamamlandi
TOKI_2026_000207,Marmara,Kirklareli,Sosyal Konut (Alt Gelir),1857,1529000.0,27701,6.7,10,153000.0,240,6000.0,Tamamlandi
TOKI_2026_000208,Karadeniz,Ordu,Sosyal Konut (Alt Gelir),849,1282000.0,4936,17.2,10,128000.0,240,5000.0,Tamamlandi
TOKI_2026_000209,Karadeniz,Bartin,Orta Gelir Konut,2067,2168000.0,6288,32.87,20,434000.0,180,10000.0,Tamamlandi
TOKI_2026_000210,Akdeniz,Adana,Kentsel Donusum,1066,2476000.0,2928,36.41,20,495000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_000211,Akdeniz,Adana,Sosyal Konut (Alt Gelir),2661,1166000.0,19612,13.57,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_000212,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),1102,1482000.0,25308,4.35,10,148000.0,240,6000.0,Tamamlandi
TOKI_2026_000213,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1212,1726000.0,30314,4.0,10,173000.0,240,6000.0,Insaat Halinde
TOKI_2026_000214,Marmara,Bursa,Sosyal Konut (Alt Gelir),411,1126000.0,5328,7.71,10,113000.0,240,4000.0,Insaat Halinde
TOKI_2026_000215,Ege,Izmir,Sosyal Konut (Alt Gelir),2219,1982000.0,54121,4.1,10,198000.0,240,7000.0,Insaat Halinde
TOKI_2026_000216,Ege,Izmir,Sosyal Konut (Alt Gelir),1893,1662000.0,43736,4.33,10,166000.0,240,6000.0,Tamamlandi
TOKI_2026_000217,Ege,Izmir,Sosyal Konut (Alt Gelir),1939,1991000.0,33796,5.74,10,199000.0,240,7000.0,Insaat Halinde
TOKI_2026_000218,Marmara,Bursa,Sosyal Konut (Alt Gelir),849,1346000.0,14867,5.71,10,135000.0,240,5000.0,Tamamlandi
TOKI_2026_000219,Ic Anadolu,Ankara,Orta Gelir Konut,2947,3298000.0,25850,11.4,20,660000.0,180,15000.0,Insaat Halinde
TOKI_2026_000220,Marmara,Bilecik,Sosyal Konut (Alt Gelir),273,1478000.0,2462,11.09,10,148000.0,240,6000.0,Insaat Halinde
TOKI_2026_000221,Karadeniz,Gumushane,Sosyal Konut (Alt Gelir),1818,1191000.0,7944,22.89,10,119000.0,240,4000.0,Tamamlandi
TOKI_2026_000222,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),386,1315000.0,1861,20.74,10,131000.0,240,5000.0,Insaat Halinde
TOKI_2026_000223,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),313,1110000.0,2388,13.11,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_000224,Ic Anadolu,Ankara,Orta Gelir Konut,69,3486000.0,768,8.98,20,697000.0,180,15000.0,Insaat Halinde
TOKI_2026_000225,Marmara,Canakkale,Orta Gelir Konut,1286,2686000.0,5399,23.82,20,537000.0,180,12000.0,Tamamlandi
TOKI_2026_000226,Ic Anadolu,Karaman,Sosyal Konut (Alt Gelir),2760,1181000.0,23911,11.54,10,118000.0,240,4000.0,Tamamlandi
TOKI_2026_000227,Güneydogu Anadolu,Mardin,Sosyal Konut (Alt Gelir),1893,1086000.0,8409,22.51,10,109000.0,240,4000.0,Insaat Halinde
TOKI_2026_000228,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),1889,1377000.0,39984,4.72,10,138000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_000229,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),521,1443000.0,8266,6.3,10,144000.0,240,5000.0,Insaat Halinde
TOKI_2026_000230,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2209,1111000.0,17054,12.95,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_000231,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1552,1640000.0,38862,3.99,10,164000.0,240,6000.0,Tamamlandi
TOKI_2026_000232,Marmara,Kirklareli,Sosyal Konut (Alt Gelir),2251,1465000.0,19684,11.44,10,147000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_000233,Akdeniz,Hatay,Sosyal Konut (Alt Gelir),787,1398000.0,3594,21.9,10,140000.0,240,5000.0,Tamamlandi
TOKI_2026_000234,Ege,Izmir,Sosyal Konut (Alt Gelir),1990,1955000.0,45139,4.41,10,196000.0,240,7000.0,Insaat Halinde
TOKI_2026_000235,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2535,1475000.0,59258,4.28,10,147000.0,240,6000.0,Insaat Halinde
TOKI_2026_000236,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2438,1739000.0,108906,2.24,10,174000.0,240,7000.0,Tamamlandi
TOKI_2026_000237,Ege,Aydin,Sosyal Konut (Alt Gelir),1270,1557000.0,12976,9.79,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_000238,Ege,Afyonkarahisar,Sosyal Konut (Alt Gelir),1449,1298000.0,19053,7.61,10,130000.0,240,5000.0,Tamamlandi
TOKI_2026_000239,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,2206,1982000.0,9419,23.42,20,396000.0,180,9000.0,Tamamlandi
TOKI_2026_000240,Akdeniz,Mersin,Orta Gelir Konut,2558,2547000.0,9492,26.95,20,509000.0,180,11000.0,Tamamlandi
TOKI_2026_000241,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),798,1773000.0,9768,8.17,10,177000.0,240,7000.0,Tamamlandi
TOKI_2026_000242,Karadeniz,Zonguldak,Orta Gelir Konut,2875,2040000.0,13439,21.39,20,408000.0,180,9000.0,Tamamlandi
TOKI_2026_000243,Akdeniz,Adana,Sosyal Konut (Alt Gelir),2527,1592000.0,18163,13.91,10,159000.0,240,6000.0,Insaat Halinde
TOKI_2026_000244,Akdeniz,Adana,Sosyal Konut (Alt Gelir),87,1565000.0,357,24.37,10,157000.0,240,6000.0,Tamamlandi
TOKI_2026_000245,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),2510,1166000.0,10769,23.31,10,117000.0,240,4000.0,Insaat Halinde
TOKI_2026_000246,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),1693,890000.0,12378,13.68,10,89000.0,240,3000.0,Planlama Asamasinda
TOKI_2026_000247,Karadeniz,Samsun,Sosyal Konut (Alt Gelir),2854,1075000.0,20384,14.0,10,107000.0,240,4000.0,Tamamlandi
TOKI_2026_000248,Marmara,Istanbul,Sosyal Konut (Alt Gelir),50,1980000.0,1963,2.55,10,198000.0,240,7000.0,Tamamlandi
TOKI_2026_000249,Dogu Anadolu,Bingol,Orta Gelir Konut,2001,1734000.0,5240,38.19,20,347000.0,180,8000.0,Tamamlandi
TOKI_2026_000250,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),112,1240000.0,612,18.3,10,124000.0,240,5000.0,Tamamlandi
TOKI_2026_000251,Marmara,Yalova,Sosyal Konut (Alt Gelir),1961,1557000.0,28802,6.81,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_000252,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),836,914000.0,4204,19.89,10,91000.0,240,3000.0,Tamamlandi
TOKI_2026_000253,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),334,1103000.0,1782,18.74,10,110000.0,240,4000.0,Insaat Halinde
TOKI_2026_000254,Karadeniz,Kastamonu,Sosyal Konut (Alt Gelir),450,1318000.0,3663,12.29,10,132000.0,240,5000.0,Tamamlandi
TOKI_2026_000255,Ic Anadolu,Kayseri,Sosyal Konut (Alt Gelir),1726,1312000.0,15460,11.16,10,131000.0,240,5000.0,Tamamlandi
TOKI_2026_000256,Ege,Izmir,Sosyal Konut (Alt Gelir),2465,1746000.0,56469,4.37,10,175000.0,240,7000.0,Insaat Halinde
TOKI_2026_000257,Karadeniz,Tokat,Sosyal Konut (Alt Gelir),1050,1179000.0,6102,17.21,10,118000.0,240,4000.0,Insaat Halinde
TOKI_2026_000258,Ic Anadolu,Cankiri,Kentsel Donusum,1107,2188000.0,2864,38.65,20,438000.0,180,10000.0,Insaat Halinde
TOKI_2026_000259,Karadeniz,Corum,Sosyal Konut (Alt Gelir),81,1229000.0,394,20.56,10,123000.0,240,5000.0,Tamamlandi
TOKI_2026_000260,Akdeniz,Adana,Sosyal Konut (Alt Gelir),2856,1391000.0,18260,15.64,10,139000.0,240,5000.0,Insaat Halinde
TOKI_2026_000261,Dogu Anadolu,Erzincan,Sosyal Konut (Alt Gelir),220,1109000.0,1131,19.45,10,111000.0,240,4000.0,Insaat Halinde
TOKI_2026_000262,Marmara,Tekirdag,Sosyal Konut (Alt Gelir),832,1413000.0,8995,9.25,10,141000.0,240,5000.0,Insaat Halinde
TOKI_2026_000263,Karadeniz,Bartin,Orta Gelir Konut,2343,2037000.0,6815,34.38,20,407000.0,180,9000.0,Tamamlandi
TOKI_2026_000264,Ic Anadolu,Sivas,Orta Gelir Konut,1381,2127000.0,5858,23.57,20,425000.0,180,9000.0,Insaat Halinde
TOKI_2026_000265,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2545,1567000.0,108920,2.34,10,157000.0,240,6000.0,Tamamlandi
TOKI_2026_000266,Ic Anadolu,Eskisehir,Kentsel Donusum,570,1746000.0,2408,23.67,20,349000.0,180,8000.0,Tamamlandi
TOKI_2026_000267,Ege,Usak,Sosyal Konut (Alt Gelir),544,1466000.0,6028,9.02,10,147000.0,240,5000.0,Tamamlandi
TOKI_2026_000268,Ege,Izmir,Sosyal Konut (Alt Gelir),302,1588000.0,5291,5.71,10,159000.0,240,6000.0,Tamamlandi
TOKI_2026_000269,Ege,Izmir,Sosyal Konut (Alt Gelir),1201,1887000.0,20371,5.9,10,189000.0,240,7000.0,Insaat Halinde
TOKI_2026_000270,Güneydogu Anadolu,Kilis,Sosyal Konut (Alt Gelir),634,1289000.0,2684,23.62,10,129000.0,240,5000.0,Insaat Halinde
TOKI_2026_000271,Akdeniz,Isparta,Orta Gelir Konut,2403,2689000.0,6962,34.52,20,538000.0,180,12000.0,Insaat Halinde
TOKI_2026_000272,Ege,Izmir,Sosyal Konut (Alt Gelir),891,1864000.0,21661,4.11,10,186000.0,240,7000.0,Planlama Asamasinda
TOKI_2026_000273,Akdeniz,Antalya,Orta Gelir Konut,1516,2363000.0,15762,9.62,20,473000.0,180,11000.0,Tamamlandi
TOKI_2026_000274,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),1388,1581000.0,21540,6.44,10,158000.0,240,6000.0,Insaat Halinde
TOKI_2026_000275,Ege,Kutahya,Sosyal Konut (Alt Gelir),2734,1585000.0,40844,6.69,10,158000.0,240,6000.0,Tamamlandi
TOKI_2026_000276,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2484,1724000.0,54303,4.57,10,172000.0,240,6000.0,Tamamlandi
TOKI_2026_000277,Dogu Anadolu,Elazig,Sosyal Konut (Alt Gelir),1109,1266000.0,5749,19.29,10,127000.0,240,5000.0,Tamamlandi
TOKI_2026_000278,Marmara,Istanbul,Sosyal Konut (Alt Gelir),971,1987000.0,27279,3.56,10,199000.0,240,7000.0,Insaat Halinde
TOKI_2026_000279,Dogu Anadolu,Van,Orta Gelir Konut,2082,1728000.0,9212,22.6,20,346000.0,180,8000.0,Tamamlandi
TOKI_2026_000280,Ic Anadolu,Nigde,Sosyal Konut (Alt Gelir),2313,1348000.0,8965,25.8,10,135000.0,240,5000.0,Tamamlandi
TOKI_2026_000281,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1437,1657000.0,30902,4.65,10,166000.0,240,6000.0,Insaat Halinde
TOKI_2026_000282,Akdeniz,Adana,Orta Gelir Konut,1725,2519000.0,5709,30.22,20,504000.0,180,11000.0,Tamamlandi
TOKI_2026_000283,Ege,Izmir,Orta Gelir Konut,1330,3471000.0,16297,8.16,20,694000.0,180,15000.0,Tamamlandi
TOKI_2026_000284,Dogu Anadolu,Iğdir,Sosyal Konut (Alt Gelir),2708,1076000.0,12432,21.78,10,108000.0,240,4000.0,Tamamlandi
TOKI_2026_000285,Marmara,Bursa,Sosyal Konut (Alt Gelir),2998,1426000.0,46699,6.42,10,143000.0,240,5000.0,Insaat Halinde
TOKI_2026_000286,Ic Anadolu,Yozgat,Sosyal Konut (Alt Gelir),1964,1003000.0,10361,18.96,10,100000.0,240,4000.0,Insaat Halinde
TOKI_2026_000287,Ic Anadolu,Konya,Orta Gelir Konut,2255,1735000.0,5472,41.21,20,347000.0,180,8000.0,Tamamlandi
TOKI_2026_000288,Akdeniz,Kahramanmaras,Kentsel Donusum,1253,2761000.0,5652,22.17,20,552000.0,180,12000.0,Tamamlandi
TOKI_2026_000289,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1977,1885000.0,67726,2.92,10,189000.0,240,7000.0,Insaat Halinde
TOKI_2026_000290,Marmara,Balikesir,Kentsel Donusum,1733,2576000.0,14457,11.99,20,515000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_000291,Ege,Mugla,Sosyal Konut (Alt Gelir),2407,1244000.0,22101,10.89,10,124000.0,240,5000.0,Insaat Halinde
TOKI_2026_000292,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),688,1012000.0,3155,21.81,10,101000.0,240,4000.0,Tamamlandi
TOKI_2026_000293,Karadeniz,Corum,Sosyal Konut (Alt Gelir),2477,1048000.0,21828,11.35,10,105000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_000294,Ic Anadolu,Nigde,Sosyal Konut (Alt Gelir),1600,940000.0,7772,20.59,10,94000.0,240,4000.0,Insaat Halinde
TOKI_2026_000295,Dogu Anadolu,Elazig,Orta Gelir Konut,1452,1928000.0,5751,25.25,20,386000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_000296,Ic Anadolu,Konya,Orta Gelir Konut,2836,1841000.0,7161,39.6,20,368000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_000297,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),1774,1325000.0,15347,11.56,10,133000.0,240,5000.0,Insaat Halinde
TOKI_2026_000298,Güneydogu Anadolu,Adiyaman,Sosyal Konut (Alt Gelir),1858,1134000.0,16712,11.12,10,113000.0,240,4000.0,Tamamlandi
TOKI_2026_000299,Marmara,Istanbul,Sosyal Konut (Alt Gelir),734,1840000.0,22290,3.29,10,184000.0,240,7000.0,Planlama Asamasinda
TOKI_2026_000300,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),1697,974000.0,8145,20.83,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_000301,Güneydogu Anadolu,Diyarbakir,Sosyal Konut (Alt Gelir),2640,1063000.0,18821,14.03,10,106000.0,240,4000.0,Tamamlandi
TOKI_2026_000302,Karadeniz,Gumushane,Orta Gelir Konut,834,2145000.0,1845,45.2,20,429000.0,180,10000.0,Planlama Asamasinda
TOKI_2026_000303,Güneydogu Anadolu,Siirt,Kentsel Donusum,1753,2152000.0,4557,38.47,20,430000.0,180,10000.0,Insaat Halinde
TOKI_2026_000304,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2388,1915000.0,91498,2.61,10,192000.0,240,7000.0,Insaat Halinde
TOKI_2026_000305,Karadeniz,Bartin,Orta Gelir Konut,2202,1889000.0,4945,44.53,20,378000.0,180,8000.0,Insaat Halinde
TOKI_2026_000306,Güneydogu Anadolu,Sanliurfa,Orta Gelir Konut,1796,2112000.0,3860,46.53,20,422000.0,180,9000.0,Tamamlandi
TOKI_2026_000307,Güneydogu Anadolu,Batman,Sosyal Konut (Alt Gelir),2205,923000.0,9217,23.92,10,92000.0,240,3000.0,Tamamlandi
TOKI_2026_000308,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),926,914000.0,4859,19.06,10,91000.0,240,3000.0,Insaat Halinde
TOKI_2026_000309,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),2918,936000.0,18493,15.78,10,94000.0,240,4000.0,Insaat Halinde
TOKI_2026_000310,Karadeniz,Kastamonu,Sosyal Konut (Alt Gelir),2838,1330000.0,11180,25.38,10,133000.0,240,5000.0,Insaat Halinde
TOKI_2026_000311,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2835,1341000.0,42716,6.64,10,134000.0,240,5000.0,Tamamlandi
TOKI_2026_000312,Marmara,Balikesir,Kentsel Donusum,1637,2672000.0,10290,15.91,20,534000.0,180,12000.0,Insaat Halinde
TOKI_2026_000313,Akdeniz,Isparta,Kentsel Donusum,2775,2598000.0,7935,34.97,20,520000.0,180,12000.0,Insaat Halinde
TOKI_2026_000314,Marmara,Bursa,Sosyal Konut (Alt Gelir),2854,1411000.0,31494,9.06,10,141000.0,240,5000.0,Tamamlandi
TOKI_2026_000315,Marmara,Canakkale,Kentsel Donusum,888,2606000.0,4744,18.72,20,521000.0,180,12000.0,Insaat Halinde
TOKI_2026_000316,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),1739,1359000.0,14403,12.07,10,136000.0,240,5000.0,Insaat Halinde
TOKI_2026_000317,Marmara,Canakkale,Sosyal Konut (Alt Gelir),2207,1457000.0,22164,9.96,10,146000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_000318,Ic Anadolu,Kayseri,Sosyal Konut (Alt Gelir),2668,1078000.0,18573,14.36,10,108000.0,240,4000.0,Insaat Halinde
TOKI_2026_000319,Akdeniz,Kahramanmaras,Sosyal Konut (Alt Gelir),69,1574000.0,614,11.24,10,157000.0,240,6000.0,Tamamlandi
TOKI_2026_000320,Karadeniz,Kastamonu,Kentsel Donusum,2290,1901000.0,5939,38.56,20,380000.0,180,8000.0,Insaat Halinde
TOKI_2026_000321,Ic Anadolu,Nigde,Sosyal Konut (Alt Gelir),2117,990000.0,12521,16.91,10,99000.0,240,4000.0,Tamamlandi
TOKI_2026_000322,Marmara,Kocaeli,Orta Gelir Konut,2392,2411000.0,12748,18.76,20,482000.0,180,11000.0,Tamamlandi
TOKI_2026_000323,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1522,1590000.0,51736,2.94,10,159000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_000324,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,1609,1799000.0,3843,41.87,20,360000.0,180,8000.0,Insaat Halinde
TOKI_2026_000325,Ege,Izmir,Sosyal Konut (Alt Gelir),1693,1860000.0,20186,8.39,10,186000.0,240,7000.0,Tamamlandi
TOKI_2026_000326,Güneydogu Anadolu,Kilis,Sosyal Konut (Alt Gelir),2861,1290000.0,10987,26.04,10,129000.0,240,5000.0,Insaat Halinde
TOKI_2026_000327,Akdeniz,Burdur,Sosyal Konut (Alt Gelir),1351,1129000.0,7807,17.3,10,113000.0,240,4000.0,Insaat Halinde
TOKI_2026_000328,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),480,925000.0,2518,19.06,10,92000.0,240,3000.0,Tamamlandi
TOKI_2026_000329,Ege,Izmir,Sosyal Konut (Alt Gelir),464,1930000.0,7936,5.85,10,193000.0,240,7000.0,Insaat Halinde
TOKI_2026_000330,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2029,906000.0,14922,13.6,10,91000.0,240,3000.0,Planlama Asamasinda
TOKI_2026_000331,Karadeniz,Bartin,Kentsel Donusum,1019,1741000.0,4679,21.78,20,348000.0,180,8000.0,Tamamlandi
TOKI_2026_000332,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),1813,1148000.0,15206,11.92,10,115000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_000333,Karadeniz,Gumushane,Sosyal Konut (Alt Gelir),2203,1141000.0,8291,26.57,10,114000.0,240,4000.0,Tamamlandi
TOKI_2026_000334,Ege,Aydin,Orta Gelir Konut,2937,2513000.0,14825,19.81,20,503000.0,180,11000.0,Insaat Halinde
TOKI_2026_000335,Karadeniz,Zonguldak,Kentsel Donusum,487,1793000.0,1644,29.62,20,359000.0,180,8000.0,Tamamlandi
TOKI_2026_000336,Marmara,Istanbul,Sosyal Konut (Alt Gelir),214,1694000.0,9132,2.34,10,169000.0,240,6000.0,Insaat Halinde
TOKI_2026_000337,Dogu Anadolu,Iğdir,Kentsel Donusum,1114,1837000.0,2602,42.81,20,367000.0,180,8000.0,Insaat Halinde
TOKI_2026_000338,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),519,1521000.0,9437,5.5,10,152000.0,240,6000.0,Tamamlandi
TOKI_2026_000339,Marmara,Bursa,Sosyal Konut (Alt Gelir),123,1138000.0,2290,5.37,10,114000.0,240,4000.0,Insaat Halinde
TOKI_2026_000340,Marmara,Istanbul,Orta Gelir Konut,1441,3352000.0,22518,6.4,20,670000.0,180,15000.0,Planlama Asamasinda
TOKI_2026_000341,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,311,2130000.0,715,43.5,20,426000.0,180,9000.0,Insaat Halinde
TOKI_2026_000342,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2834,987000.0,15064,18.81,10,99000.0,240,4000.0,Tamamlandi
TOKI_2026_000343,Dogu Anadolu,Bitlis,Kentsel Donusum,2645,2135000.0,7058,37.48,20,427000.0,180,9000.0,Insaat Halinde
TOKI_2026_000344,Akdeniz,Adana,Sosyal Konut (Alt Gelir),1151,1445000.0,5533,20.8,10,144000.0,240,5000.0,Tamamlandi
TOKI_2026_000345,Ic Anadolu,Kirsehir,Orta Gelir Konut,257,1903000.0,664,38.7,20,381000.0,180,8000.0,Tamamlandi
TOKI_2026_000346,Ic Anadolu,Eskisehir,Kentsel Donusum,458,1945000.0,1178,38.88,20,389000.0,180,9000.0,Tamamlandi
TOKI_2026_000347,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2049,1454000.0,23743,8.63,10,145000.0,240,5000.0,Tamamlandi
TOKI_2026_000348,Karadeniz,Gumushane,Sosyal Konut (Alt Gelir),2768,969000.0,19149,14.46,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_000349,Ic Anadolu,Aksaray,Orta Gelir Konut,463,2147000.0,1565,29.58,20,429000.0,180,10000.0,Tamamlandi
TOKI_2026_000350,Marmara,Istanbul,Orta Gelir Konut,867,3526000.0,21337,4.06,20,705000.0,180,16000.0,Tamamlandi
TOKI_2026_000351,Marmara,Canakkale,Sosyal Konut (Alt Gelir),677,1388000.0,7476,9.06,10,139000.0,240,5000.0,Tamamlandi
TOKI_2026_000352,Ege,Izmir,Orta Gelir Konut,1380,3490000.0,15284,9.03,20,698000.0,180,16000.0,Tamamlandi
TOKI_2026_000353,Ege,Izmir,Sosyal Konut (Alt Gelir),146,1531000.0,3101,4.71,10,153000.0,240,6000.0,Tamamlandi
TOKI_2026_000354,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),578,1524000.0,11884,4.86,10,152000.0,240,6000.0,Insaat Halinde
